brand_name,product_name,yt_username,overall_videos_viewcount_of_channel,channels_subscriber,first_five_avg_video_of_channel,engagement_rate_of_channel,video_views,video_duration,category,video_type,video_cost
PolicyBazaar,PolicyBazaar Insurance Services,@anuragrishi,105527722,1890000,60952,3.2,58396,00:13:20,Infotainment,Integrated,120000
PolicyBazaar,PolicyBazaar Insurance Services,@njanarun,7396744,118000,2678,2.3,12273,00:07:00,Finance,Integrated,15000
PolicyBazaar,PolicyBazaar Insurance Services,@shahanpan,149203817,1300000,8692,0.7,15519,00:07:48,Motivation,Integrated,28000
PolicyBazaar,PolicyBazaar Insurance Services,@lts,25396548,236000,9671,4.1,4992,00:05:16,Finance,Dedicated,25000
PolicyBazaar,PolicyBazaar Insurance Services,@sundaynivesh,23195896,271000,21663,8.0,27001,00:04:33,Finance,Dedicated,30000
PolicyBazaar,PolicyBazaar Insurance Services,@devanshrai,47544487,492000,13166,2.7,60701,00:10:50,Finance/Trading,Integrated,60000
PolicyBazaar,PolicyBazaar Insurance Services,@teluguassets,26696119,321000,35141,10.9,102135,00:10:47,Finance,Integrated,30000
PolicyBazaar,PolicyBazaar Insurance Services,@investright7943,9579927,131000,20337,15.5,5173,00:11:07,Finance,Integrated,13000
PolicyBazaar,PolicyBazaar Insurance Services,@teluguassets,26696119,321000,35151,11.0,278056,00:18:30,Finance,Integrated,30000
PolicyBazaar,PolicyBazaar Insurance Services,@shahanpan,149203817,1300000,8692,0.7,10650,00:08:47,Finance/Motivation,Integrated,28000
PolicyBazaar,PolicyBazaar Insurance Services,@stock247bypoojasingh,26596506,268000,37551,14.0,10244,00:04:45,Finance,Dedicated,25000
PolicyBazaar,PolicyBazaar Insurance Services,@abhishekkar,111548729,1480000,54610,3.7,13268,00:08:36,Finance,Dedicated,150000
PolicyBazaar,PolicyBazaar Insurance Services,@stock4retail,73289194,776000,43080,5.6,28192,00:11:31,Finance,Dedicated,15000
PolicyBazaar,PolicyBazaar Insurance Services,@lts,25396548,236000,9671,4.1,18612,00:04:25,Finance,Dedicated,25000
PolicyBazaar,PolicyBazaar Insurance Services,@knowledgejazz,33765605,244000,13771,5.6,12509,00:04:37,Finance,Dedicated,35000
PolicyBazaar,PolicyBazaar Insurance Services,@officialsandeepmishra,17707526,144000,15604,10.8,21550,00:06:55,Finance,Dedicated,22000
PolicyBazaar,PolicyBazaar Insurance Services,@sundaynivesh,23195896,271000,21663,8.0,9025,00:05:13,Finance,Dedicated,25000
PolicyBazaar,PolicyBazaar Insurance Services,@cashitijgupta,17672095,123000,2979,2.4,7127,00:08:59,Finance,Integrated,8000
PolicyBazaar,PolicyBazaar Insurance Services,@njanarun,7396744,118000,2678,2.3,7461,00:10:30,Finance,Integrated,15000
PolicyBazaar,PolicyBazaar Insurance Services,@teluguassets,26696119,321000,35151,11.0,54696,00:14:33,Finance,Integrated,30000
PolicyBazaar,PolicyBazaar Insurance Services,@aravindkaasu,73916798,387000,8350,2.2,72053,00:01:00,Finance,Youtube Short,52000
PolicyBazaar,PolicyBazaar Insurance Services,@ltpcalculator,94757685,779000,5251,0.7,186544,00:11:01,Finance,Integrated,50000
PolicyBazaar,PolicyBazaar Insurance Services,@investographer,187469087,893000,9788,1.1,41712,00:00:52,Finance/Trading,Youtube Short,20000
PolicyBazaar,PolicyBazaar Insurance Services,@investographer,187469087,893000,9788,1.1,55836,00:00:48,Finance/Trading,Youtube Short,20000
PolicyBazaar,PolicyBazaar Insurance Services,@aravindkaasu,73916798,387000,8350,2.2,43462,00:01:00,Finance,Youtube Short,52000
PolicyBazaar,PolicyBazaar Insurance Services,@aravindkaasu,73916798,387000,8350,2.2,85279,00:01:00,Finance,Youtube Short,52000
PolicyBazaar,PolicyBazaar Insurance Services,@tradetravelerabhijith,96770776,404000,23992,5.9,44944,00:00:55,Finance,Youtube Short,20000
PolicyBazaar,PolicyBazaar Insurance Services,@tradetravelerabhijith,96770776,404000,23992,5.9,20681,00:00:52,Finance,Youtube Short,20000
PolicyBazaar,PolicyBazaar Insurance Services,@tradetravelerabhijith,96770776,404000,23992,5.9,27200,00:00:58,Finance,Youtube Short,20000
PolicyBazaar,PolicyBazaar Insurance Services,@stock247bypoojasingh,26596506,268000,37551,14.0,13179,00:04:24,Finance,Dedicated,25000
PolicyBazaar,PolicyBazaar Insurance Services,@officialsandeepmishra,17707526,144000,15604,10.8,12251,00:05:49,Finance,Dedicated,20000
PolicyBazaar,PolicyBazaar Insurance Services,@lts,25396548,236000,9671,4.1,7338,00:04:43,Finance,Dedicated,25000
PolicyBazaar,PolicyBazaar Insurance Services,@tradetravelerabhijith,96770776,404000,23992,5.9,79244,00:01:00,Finance,Youtube Short,20000
PolicyBazaar,PolicyBazaar Insurance Services,@tradetravelerabhijith,96770776,404000,23992,5.9,30538,00:00:55,Finance,Youtube Short,20000
PolicyBazaar,PolicyBazaar Insurance Services,@abhishekkar,111548729,1480000,54610,3.7,26761,00:07:30,Finance,Integrated,80000
PolicyBazaar,PolicyBazaar Insurance Services,@knowledgejazz,33765605,244000,13773,5.6,9188,00:03:41,Finance,Dedicated,35000
PolicyBazaar,PolicyBazaar Insurance Services,@fiknown,119054466,719000,54676,7.6,52061,00:00:49,Finance,Youtube Short,75000
PolicyBazaar,PolicyBazaar Insurance Services,@teluguassets,26696119,321000,35151,11.0,127363,00:13:13,Finance,Integrated,30000
PolicyBazaar,PolicyBazaar Insurance Services,@stock4retail,73289194,776000,43080,5.6,53301,00:11:21,Finance,Dedicated,15000
PolicyBazaar,PolicyBazaar Insurance Services,@stock4retail,73289194,776000,43080,5.6,23142,00:11:57,Finance,Dedicated,15000
PolicyBazaar,PolicyBazaar Insurance Services,@stock4retail,73289194,776000,43080,5.6,33872,00:01:00,Finance,Youtube Short,9000
PolicyBazaar,PolicyBazaar Insurance Services,@lts,25396548,236000,9671,4.1,7224,00:05:34,Finance,Dedicated,25000
PolicyBazaar,PolicyBazaar Insurance Services,@stock4retail,73289194,776000,43080,5.6,30424,00:12:07,Finance,Dedicated,15000
PolicyBazaar,PolicyBazaar Insurance Services,@officialsandeepmishra,17707526,144000,15604,10.8,5766,00:08:07,Finance,Dedicated,20000
PolicyBazaar,PolicyBazaar Insurance Services,@stock247bypoojasingh,26596506,268000,37551,14.0,13877,00:04:48,Finance,Dedicated,40000
PolicyBazaar,PolicyBazaar Insurance Services,@knowledgejazz,33765605,244000,13773,5.6,11257,00:03:30,Finance,Dedicated,35000
PolicyBazaar,PolicyBazaar Insurance Services,@stock4retail,73289194,776000,43080,5.6,20674,00:08:07,Finance,Dedicated,15000
PolicyBazaar,PolicyBazaar Insurance Services,@alkfacts,148062681,655000,59942,9.2,67628,00:11:54,Infotainment,Integrated,8000
PolicyBazaar,PolicyBazaar Insurance Services,@investbengali,7356980,181000,11062,6.1,4002,00:12:39,Finance,Integrated,15000
PolicyBazaar,PolicyBazaar Insurance Services,@teluguassets,26696119,321000,35151,11.0,33103,00:10:06,Finance,Integrated,30000
PolicyBazaar,PolicyBazaar Insurance Services,@mybiniyog,20596343,252000,39505,15.7,46481,00:18:33,Finance,Integrated,40000
PolicyBazaar,PolicyBazaar Insurance Services,@stock4retail,73289194,776000,43080,5.6,2977,00:10:35,Finance,Dedicated,20000
PolicyBazaar,PolicyBazaar Insurance Services,@stock4retail,73289194,776000,43080,5.6,12158,00:09:44,Finance,Dedicated,15000
PolicyBazaar,PolicyBazaar Insurance Services,@umatelugutraveller,260453115,1090000,165777,15.2,388535,00:27:20,Infotainment,Integrated,60000
PolicyBazaar,PolicyBazaar Insurance Services,@umatelugutraveller,260453115,1090000,165777,15.2,209589,00:17:43,Infotainment,Integrated,60000
PolicyBazaar,PolicyBazaar Insurance Services,@ffreedomapptelugu,1130622795,3410000,618448,18.1,42149,00:16:34,Finance,Dedicated,45000
PolicyBazaar,PolicyBazaar Insurance Services,@naveenatheultimatechannel,489039045,972000,41721,4.3,75108,00:20:26,Vlogs,Integrated,60000
PolicyBazaar,PolicyBazaar Insurance Services,@sanufmohad,15377296,85200,16608,19.5,8567,00:13:19,Infotainment,Dedicated,15000
PolicyBazaar,PolicyBazaar Insurance Services,@sanufmohad,15377296,85200,16608,19.5,2475,00:10:53,Infotainment,Dedicated,15000
PolicyBazaar,PolicyBazaar Insurance Services,@tradetravelerabhijith,96770776,404000,23992,5.9,9033,00:01:01,Finance,Youtube Short,20000
PolicyBazaar,PolicyBazaar Insurance Services,@tradetravelerabhijith,96770776,404000,23992,5.9,9154,00:01:01,Infotainment,Youtube Short,20000
Scaler,Scaler Educational Courses,@exphub,303483800,5370000,666635,12.4,4542373,00:14:13,Infotainment,Integrated,85000
Rise In,Rise In,@thecodeskool,12127031,179000,17433,9.7,11611,00:06:44,Infotainment,Integrated,12000
Bigrock - Black Friday Sale,Bigrock Hosting Services,@digitalmarketingguruji,43672047,750000,3172,0.4,7192,00:30:31,Digital Marketing,Dedicated,25000
Bigrock - Black Friday Sale,Bigrock Hosting Services,@daminitripathi,2906741,73300,46273,63.1,3808,00:08:53,Digital Marketing,Integrated,11000
Bigrock - Black Friday Sale,Bigrock Hosting Services,@gravitycoding,409942,8400,1181,14.1,1943,00:49:56,Coding,Integrated,9000
Velocity,Velocity Services,@manufacturersguide,362654047,3040000,44427,1.5,931567,00:13:57,Business,Integrated,20000
Suhana,Suhana Food Products,@nehascookbookgujarati,492001668,2150000,181806,8.5,206964,00:09:07,Food,Integrated,13000
Suhana,Suhana Food Products,@foodsefitnessgujarati,282456233,1190000,7489,0.6,9862,00:08:45,Food,Integrated,6000
Suhana,Suhana Food Products,@foodshyama,88003619,635000,5741,0.9,3727,00:10:24,Food,Integrated,5500
Suhana,Suhana Food Products,@dhairyascreationgujarati,29632965,115000,2426,2.1,2490,00:10:03,Food,Integrated,3500
Suhana,Suhana Food Products,@gharchaswaad,254739276,1260000,20338,1.6,15375,00:03:47,Cooking,Integrated,15000
Suhana,Suhana Food Products,@crazyfoodyranjita,464922954,672000,46788,7.0,44268,00:11:12,Cooking,Integrated,25000
Suhana,Suhana Food Products,@sheetalskitchengujarati,405365982,1460000,29084,2.0,24460,00:08:03,Cooking,Integrated,30000
Suhana,Suhana Food Products,@gujaratikitchen,142013098,891000,2161,0.2,2977,00:08:17,Cooking,Integrated,5000
Suhana,Suhana Food Products,@nehascookbookgujarati,492001668,2150000,181806,8.5,100306,00:08:27,Cooking,Integrated,17000
Suhana,Suhana Food Products,@familyfun0009,310493295,454000,168125,37.0,76583,00:09:22,Cooking,Integrated,5000
Suhana,Suhana Food Products,@thekitchenseries,107342360,446000,8325,1.9,20844,00:09:10,Cooking,Integrated,20000
Suhana,Suhana Food Products,@shreejifood,260593745,1390000,7618,0.5,29413,00:08:01,Cooking,Integrated,8000
Suhana,Suhana Food Products,@tryandtastekitchen,35645581,221000,8474,3.8,2894,00:08:08,Cooking,Integrated,10000
Suhana,Suhana Food Products,@adityagoswami,22368393,91000,30236,33.2,46695,00:15:23,Vlogs,Integrated,10000
Suhana,Suhana Food Products,@nehascookbookgujarati,492001668,2150000,181806,8.5,155106,00:09:37,Food,Integrated,17000
Suhana,Suhana Food Products,@foodsefitnessgujarati,282456233,1190000,7489,0.6,6521,00:06:48,Food,Integrated,6000
Suhana,Suhana Food Products,@foodshyama,88003619,635000,5741,0.9,4713,00:10:01,Food,Integrated,5500
Flo Mattress,Flo Mattress,@borncreator,78877374,935000,17406,1.9,73437,00:08:43,Tech,Dedicated,20000
Flo Mattress,Flo Mattress,@halkatech,184013109,1010000,55087,5.5,672668,00:20:34,Tech,Integrated,90000
Flo Mattress,Flo Mattress,@drishtiigarewalvlogs,134738361,234000,21137,9.0,31419,00:12:34,Vlogs,Integrated,20000
Flo Mattress,Flo Mattress,@swethasdoodlediary,91499303,241000,63351,26.3,53776,00:13:29,Vlogs,Integrated,20000
Flo Mattress,Flo Mattress,@indianvloggersoumi,80567529,155000,41032,26.5,51223,00:18:53,Vlogs,Integrated,12000
